example_id,path,original_word,speaker_id,split,label,label_index,source_type,offset_samples,frames,sample_rate,is_synthetic
scv1-027088,left/c22d3f18_nohash_4.wav,left,c22d3f18,testing,left,6,recording,0,16000,16000,False
scv1-027089,left/c7124b73_nohash_0.wav,left,c7124b73,testing,left,6,recording,0,16000,16000,False
scv1-027090,left/c7124b73_nohash_1.wav,left,c7124b73,testing,left,6,recording,0,16000,16000,False
scv1-027091,left/ca48dc76_nohash_0.wav,left,ca48dc76,testing,left,6,recording,0,16000,16000,False
scv1-027092,left/ca48dc76_nohash_1.wav,left,ca48dc76,testing,left,6,recording,0,16000,16000,False
scv1-027093,left/ca48dc76_nohash_2.wav,left,ca48dc76,testing,left,6,recording,0,16000,16000,False
scv1-027094,left/ca48dc76_nohash_3.wav,left,ca48dc76,testing,left,6,recording,0,16000,16000,False
scv1-027095,left/caedb73a_nohash_0.wav,left,caedb73a,testing,left,6,recording,0,16000,16000,False
scv1-027096,left/caf9fceb_nohash_0.wav,left,caf9fceb,testing,left,6,recording,0,16000,16000,False
scv1-027097,left/cc592808_nohash_0.wav,left,cc592808,testing,left,6,recording,0,16000,16000,False
scv1-027098,left/cd85758f_nohash_0.wav,left,cd85758f,testing,left,6,recording,0,16000,16000,False
scv1-027099,left/cd85758f_nohash_1.wav,left,cd85758f,testing,left,6,recording,0,16000,16000,False
scv1-027100,left/cd85758f_nohash_2.wav,left,cd85758f,testing,left,6,recording,0,16000,16000,False
scv1-027101,left/cd85758f_nohash_3.wav,left,cd85758f,testing,left,6,recording,0,16000,16000,False
scv1-027102,left/cd85758f_nohash_4.wav,left,cd85758f,testing,left,6,recording,0,16000,16000,False
scv1-027103,left/cfde27ba_nohash_0.wav,left,cfde27ba,testing,left,6,recording,0,16000,16000,False
scv1-027104,left/d0faf7e4_nohash_0.wav,left,d0faf7e4,testing,left,6,recording,0,16000,16000,False
scv1-027105,left/d0faf7e4_nohash_1.wav,left,d0faf7e4,testing,left,6,recording,0,16000,16000,False
scv1-027106,left/d0faf7e4_nohash_2.wav,left,d0faf7e4,testing,left,6,recording,0,16000,16000,False
scv1-027107,left/d0faf7e4_nohash_3.wav,left,d0faf7e4,testing,left,6,recording,0,16000,16000,False
scv1-027108,left/d0faf7e4_nohash_4.wav,left,d0faf7e4,testing,left,6,recording,0,16000,16000,False
scv1-027109,left/d0faf7e4_nohash_5.wav,left,d0faf7e4,testing,left,6,recording,0,16000,16000,False
scv1-027110,left/d1a4fb3f_nohash_0.wav,left,d1a4fb3f,testing,left,6,recording,0,16000,16000,False
scv1-027111,left/d1a4fb3f_nohash_1.wav,left,d1a4fb3f,testing,left,6,recording,0,16000,16000,False
scv1-027112,left/d5ca80c6_nohash_0.wav,left,d5ca80c6,testing,left,6,recording,0,16000,16000,False
scv1-027113,left/d7467392_nohash_0.wav,left,d7467392,testing,left,6,recording,0,13654,16000,False
scv1-027114,left/d7467392_nohash_1.wav,left,d7467392,testing,left,6,recording,0,16000,16000,False
scv1-027115,left/d91a159e_nohash_0.wav,left,d91a159e,testing,left,6,recording,0,16000,16000,False
scv1-027116,left/d9e9f554_nohash_0.wav,left,d9e9f554,testing,left,6,recording,0,16000,16000,False
scv1-027117,left/daf230ac_nohash_0.wav,left,daf230ac,testing,left,6,recording,0,16000,16000,False
scv1-027118,left/dc75148d_nohash_0.wav,left,dc75148d,testing,left,6,recording,0,16000,16000,False
scv1-027119,left/dc75148d_nohash_1.wav,left,dc75148d,testing,left,6,recording,0,16000,16000,False
scv1-027120,left/e1469561_nohash_0.wav,left,e1469561,testing,left,6,recording,0,16000,16000,False
scv1-027121,left/e1469561_nohash_1.wav,left,e1469561,testing,left,6,recording,0,16000,16000,False
scv1-027122,left/e1469561_nohash_2.wav,left,e1469561,testing,left,6,recording,0,16000,16000,False
scv1-027123,left/e1469561_nohash_3.wav,left,e1469561,testing,left,6,recording,0,16000,16000,False
scv1-027124,left/e1469561_nohash_4.wav,left,e1469561,testing,left,6,recording,0,16000,16000,False
scv1-027125,left/e41a903b_nohash_0.wav,left,e41a903b,testing,left,6,recording,0,16000,16000,False
scv1-027126,left/e41a903b_nohash_1.wav,left,e41a903b,testing,left,6,recording,0,16000,16000,False
scv1-027127,left/e41a903b_nohash_2.wav,left,e41a903b,testing,left,6,recording,0,16000,16000,False
scv1-027128,left/e41a903b_nohash_3.wav,left,e41a903b,testing,left,6,recording,0,16000,16000,False
scv1-027129,left/e41a903b_nohash_4.wav,left,e41a903b,testing,left,6,recording,0,16000,16000,False
scv1-027130,left/e5e54cee_nohash_0.wav,left,e5e54cee,testing,left,6,recording,0,16000,16000,False
scv1-027131,left/e5e54cee_nohash_1.wav,left,e5e54cee,testing,left,6,recording,0,16000,16000,False
scv1-027132,left/e9901cf0_nohash_0.wav,left,e9901cf0,testing,left,6,recording,0,16000,16000,False
scv1-027133,left/ea356919_nohash_0.wav,left,ea356919,testing,left,6,recording,0,16000,16000,False
scv1-027134,left/ef2a3cfb_nohash_0.wav,left,ef2a3cfb,testing,left,6,recording,0,16000,16000,False
scv1-027135,left/f0ae7203_nohash_0.wav,left,f0ae7203,testing,left,6,recording,0,16000,16000,False
scv1-027136,left/f264e0df_nohash_0.wav,left,f264e0df,testing,left,6,recording,0,16000,16000,False
scv1-027137,left/f292725f_nohash_0.wav,left,f292725f,testing,left,6,recording,0,16000,16000,False
scv1-027138,left/f428ca69_nohash_0.wav,left,f428ca69,testing,left,6,recording,0,16000,16000,False
scv1-027139,left/f428ca69_nohash_1.wav,left,f428ca69,testing,left,6,recording,0,16000,16000,False
scv1-027140,left/f428ca69_nohash_2.wav,left,f428ca69,testing,left,6,recording,0,16000,16000,False
scv1-027141,left/f428ca69_nohash_3.wav,left,f428ca69,testing,left,6,recording,0,16000,16000,False
scv1-027142,left/f5496439_nohash_0.wav,left,f5496439,testing,left,6,recording,0,16000,16000,False
scv1-027143,left/f6af2457_nohash_0.wav,left,f6af2457,testing,left,6,recording,0,16000,16000,False
scv1-027144,left/fa446c16_nohash_0.wav,left,fa446c16,testing,left,6,recording,0,14336,16000,False
scv1-027145,left/fa446c16_nohash_1.wav,left,fa446c16,testing,left,6,recording,0,16000,16000,False
scv1-027146,left/fce96bac_nohash_0.wav,left,fce96bac,testing,left,6,recording,0,16000,16000,False
scv1-027147,left/fce96bac_nohash_1.wav,left,fce96bac,testing,left,6,recording,0,16000,16000,False
scv1-027148,left/fce96bac_nohash_2.wav,left,fce96bac,testing,left,6,recording,0,16000,16000,False
scv1-027149,left/fe1916ba_nohash_0.wav,left,fe1916ba,testing,left,6,recording,0,16000,16000,False
scv1-027150,left/ffa76c4a_nohash_0.wav,left,ffa76c4a,testing,left,6,recording,0,16000,16000,False
scv1-027151,left/ffa76c4a_nohash_1.wav,left,ffa76c4a,testing,left,6,recording,0,16000,16000,False
scv1-027152,left/ffb86d3c_nohash_0.wav,left,ffb86d3c,testing,left,6,recording,0,16000,16000,False
scv1-027153,right/096456f9_nohash_0.wav,right,096456f9,testing,right,7,recording,0,16000,16000,False
scv1-027154,right/0c40e715_nohash_0.wav,right,0c40e715,testing,right,7,recording,0,14861,16000,False
scv1-027155,right/0c40e715_nohash_1.wav,right,0c40e715,testing,right,7,recording,0,15604,16000,False
scv1-027156,right/0d53e045_nohash_0.wav,right,0d53e045,testing,right,7,recording,0,16000,16000,False
scv1-027157,right/0ea0e2f4_nohash_0.wav,right,0ea0e2f4,testing,right,7,recording,0,16000,16000,False
scv1-027158,right/0f250098_nohash_0.wav,right,0f250098,testing,right,7,recording,0,16000,16000,False
scv1-027159,right/0f250098_nohash_1.wav,right,0f250098,testing,right,7,recording,0,16000,16000,False
scv1-027160,right/0fa1e7a9_nohash_0.wav,right,0fa1e7a9,testing,right,7,recording,0,16000,16000,False
scv1-027161,right/1528225c_nohash_0.wav,right,1528225c,testing,right,7,recording,0,16000,16000,False
scv1-027162,right/1b4c9b89_nohash_0.wav,right,1b4c9b89,testing,right,7,recording,0,16000,16000,False
scv1-027163,right/1b4c9b89_nohash_1.wav,right,1b4c9b89,testing,right,7,recording,0,16000,16000,False
scv1-027164,right/1b4c9b89_nohash_2.wav,right,1b4c9b89,testing,right,7,recording,0,16000,16000,False
scv1-027165,right/1b4c9b89_nohash_3.wav,right,1b4c9b89,testing,right,7,recording,0,16000,16000,False
scv1-027166,right/1b4c9b89_nohash_4.wav,right,1b4c9b89,testing,right,7,recording,0,16000,16000,False
scv1-027167,right/1f653d27_nohash_0.wav,right,1f653d27,testing,right,7,recording,0,16000,16000,False
scv1-027168,right/1f653d27_nohash_1.wav,right,1f653d27,testing,right,7,recording,0,15702,16000,False
scv1-027169,right/1fe4c891_nohash_0.wav,right,1fe4c891,testing,right,7,recording,0,16000,16000,False
scv1-027170,right/1fe4c891_nohash_1.wav,right,1fe4c891,testing,right,7,recording,0,16000,16000,False
scv1-027171,right/210f3aa9_nohash_0.wav,right,210f3aa9,testing,right,7,recording,0,16000,16000,False
scv1-027172,right/26b28ea7_nohash_0.wav,right,26b28ea7,testing,right,7,recording,0,16000,16000,False
scv1-027173,right/26b28ea7_nohash_1.wav,right,26b28ea7,testing,right,7,recording,0,15702,16000,False
scv1-027174,right/26b28ea7_nohash_2.wav,right,26b28ea7,testing,right,7,recording,0,15702,16000,False
scv1-027175,right/2796ac50_nohash_0.wav,right,2796ac50,testing,right,7,recording,0,16000,16000,False
scv1-027176,right/283d7a53_nohash_0.wav,right,283d7a53,testing,right,7,recording,0,12288,16000,False
scv1-027177,right/283d7a53_nohash_1.wav,right,283d7a53,testing,right,7,recording,0,12971,16000,False
scv1-027178,right/2aa787cf_nohash_0.wav,right,2aa787cf,testing,right,7,recording,0,16000,16000,False
scv1-027179,right/2c6d3924_nohash_0.wav,right,2c6d3924,testing,right,7,recording,0,16000,16000,False
scv1-027180,right/2d82a556_nohash_0.wav,right,2d82a556,testing,right,7,recording,0,16000,16000,False
scv1-027181,right/2d82a556_nohash_1.wav,right,2d82a556,testing,right,7,recording,0,16000,16000,False
scv1-027182,right/2fa39636_nohash_0.wav,right,2fa39636,testing,right,7,recording,0,16000,16000,False
scv1-027183,right/370844f7_nohash_0.wav,right,370844f7,testing,right,7,recording,0,16000,16000,False
scv1-027184,right/37dca74f_nohash_0.wav,right,37dca74f,testing,right,7,recording,0,16000,16000,False
scv1-027185,right/37dca74f_nohash_1.wav,right,37dca74f,testing,right,7,recording,0,16000,16000,False
scv1-027186,right/37dca74f_nohash_2.wav,right,37dca74f,testing,right,7,recording,0,16000,16000,False
scv1-027187,right/37dca74f_nohash_3.wav,right,37dca74f,testing,right,7,recording,0,16000,16000,False
scv1-027188,right/37dca74f_nohash_4.wav,right,37dca74f,testing,right,7,recording,0,16000,16000,False
scv1-027189,right/37dca74f_nohash_5.wav,right,37dca74f,testing,right,7,recording,0,16000,16000,False
scv1-027190,right/37fc5d97_nohash_0.wav,right,37fc5d97,testing,right,7,recording,0,16000,16000,False
scv1-027191,right/37fc5d97_nohash_1.wav,right,37fc5d97,testing,right,7,recording,0,14336,16000,False
scv1-027192,right/37fc5d97_nohash_2.wav,right,37fc5d97,testing,right,7,recording,0,16000,16000,False
scv1-027193,right/37fc5d97_nohash_3.wav,right,37fc5d97,testing,right,7,recording,0,16000,16000,False
scv1-027194,right/3c165869_nohash_0.wav,right,3c165869,testing,right,7,recording,0,16000,16000,False
scv1-027195,right/3c165869_nohash_1.wav,right,3c165869,testing,right,7,recording,0,16000,16000,False
scv1-027196,right/3cbd76a3_nohash_0.wav,right,3cbd76a3,testing,right,7,recording,0,16000,16000,False
scv1-027197,right/3df9a3d4_nohash_0.wav,right,3df9a3d4,testing,right,7,recording,0,16000,16000,False
scv1-027198,right/3efef882_nohash_0.wav,right,3efef882,testing,right,7,recording,0,16000,16000,False
scv1-027199,right/3efef882_nohash_1.wav,right,3efef882,testing,right,7,recording,0,16000,16000,False
scv1-027200,right/3efef882_nohash_2.wav,right,3efef882,testing,right,7,recording,0,16000,16000,False
scv1-027201,right/3f170018_nohash_0.wav,right,3f170018,testing,right,7,recording,0,16000,16000,False
scv1-027202,right/3f170018_nohash_1.wav,right,3f170018,testing,right,7,recording,0,16000,16000,False
scv1-027203,right/3f2b358d_nohash_0.wav,right,3f2b358d,testing,right,7,recording,0,16000,16000,False
scv1-027204,right/3f2b358d_nohash_1.wav,right,3f2b358d,testing,right,7,recording,0,16000,16000,False
scv1-027205,right/3f2b358d_nohash_2.wav,right,3f2b358d,testing,right,7,recording,0,16000,16000,False
scv1-027206,right/412c675c_nohash_0.wav,right,412c675c,testing,right,7,recording,0,16000,16000,False
scv1-027207,right/422d3197_nohash_0.wav,right,422d3197,testing,right,7,recording,0,11606,16000,False
scv1-027208,right/422d3197_nohash_1.wav,right,422d3197,testing,right,7,recording,0,15702,16000,False
scv1-027209,right/43fc47a7_nohash_0.wav,right,43fc47a7,testing,right,7,recording,0,16000,16000,False
scv1-027210,right/44715c1c_nohash_0.wav,right,44715c1c,testing,right,7,recording,0,16000,16000,False
scv1-027211,right/44715c1c_nohash_1.wav,right,44715c1c,testing,right,7,recording,0,16000,16000,False
scv1-027212,right/4620dc14_nohash_0.wav,right,4620dc14,testing,right,7,recording,0,16000,16000,False
scv1-027213,right/4620dc14_nohash_1.wav,right,4620dc14,testing,right,7,recording,0,16000,16000,False
scv1-027214,right/47d01978_nohash_0.wav,right,47d01978,testing,right,7,recording,0,16000,16000,False
scv1-027215,right/4a0e2c16_nohash_0.wav,right,4a0e2c16,testing,right,7,recording,0,12971,16000,False
scv1-027216,right/4c7c95de_nohash_0.wav,right,4c7c95de,testing,right,7,recording,0,16000,16000,False
scv1-027217,right/4c7c95de_nohash_1.wav,right,4c7c95de,testing,right,7,recording,0,16000,16000,False
scv1-027218,right/4f8ef132_nohash_0.wav,right,4f8ef132,testing,right,7,recording,0,16000,16000,False
scv1-027219,right/4f8ef132_nohash_1.wav,right,4f8ef132,testing,right,7,recording,0,16000,16000,False
scv1-027220,right/50033893_nohash_0.wav,right,50033893,testing,right,7,recording,0,16000,16000,False
scv1-027221,right/50033893_nohash_1.wav,right,50033893,testing,right,7,recording,0,16000,16000,False
scv1-027222,right/5525ff66_nohash_0.wav,right,5525ff66,testing,right,7,recording,0,16000,16000,False
scv1-027223,right/563aa4e6_nohash_0.wav,right,563aa4e6,testing,right,7,recording,0,16000,16000,False
scv1-027224,right/563aa4e6_nohash_1.wav,right,563aa4e6,testing,right,7,recording,0,16000,16000,False
scv1-027225,right/563aa4e6_nohash_2.wav,right,563aa4e6,testing,right,7,recording,0,16000,16000,False
scv1-027226,right/563aa4e6_nohash_3.wav,right,563aa4e6,testing,right,7,recording,0,16000,16000,False
scv1-027227,right/563aa4e6_nohash_4.wav,right,563aa4e6,testing,right,7,recording,0,16000,16000,False
scv1-027228,right/5744b6a7_nohash_0.wav,right,5744b6a7,testing,right,7,recording,0,16000,16000,False
scv1-027229,right/5744b6a7_nohash_1.wav,right,5744b6a7,testing,right,7,recording,0,16000,16000,False
scv1-027230,right/587f3271_nohash_0.wav,right,587f3271,testing,right,7,recording,0,16000,16000,False
scv1-027231,right/587f3271_nohash_1.wav,right,587f3271,testing,right,7,recording,0,16000,16000,False
scv1-027232,right/587f3271_nohash_2.wav,right,587f3271,testing,right,7,recording,0,16000,16000,False
scv1-027233,right/5b1db3ee_nohash_0.wav,right,5b1db3ee,testing,right,7,recording,0,16000,16000,False
scv1-027234,right/5c8af87a_nohash_0.wav,right,5c8af87a,testing,right,7,recording,0,16000,16000,False
scv1-027235,right/5c8af87a_nohash_1.wav,right,5c8af87a,testing,right,7,recording,0,16000,16000,False
scv1-027236,right/5c8af87a_nohash_2.wav,right,5c8af87a,testing,right,7,recording,0,16000,16000,False
scv1-027237,right/5c8af87a_nohash_3.wav,right,5c8af87a,testing,right,7,recording,0,16000,16000,False
scv1-027238,right/5c8af87a_nohash_4.wav,right,5c8af87a,testing,right,7,recording,0,16000,16000,False
scv1-027239,right/5e3dde6b_nohash_0.wav,right,5e3dde6b,testing,right,7,recording,0,16000,16000,False
scv1-027240,right/5e3dde6b_nohash_1.wav,right,5e3dde6b,testing,right,7,recording,0,16000,16000,False
scv1-027241,right/5e3dde6b_nohash_2.wav,right,5e3dde6b,testing,right,7,recording,0,16000,16000,False
scv1-027242,right/5e3dde6b_nohash_3.wav,right,5e3dde6b,testing,right,7,recording,0,16000,16000,False
scv1-027243,right/5e3dde6b_nohash_4.wav,right,5e3dde6b,testing,right,7,recording,0,16000,16000,False
scv1-027244,right/5eb5fc74_nohash_0.wav,right,5eb5fc74,testing,right,7,recording,0,8875,16000,False
scv1-027245,right/5f814c23_nohash_0.wav,right,5f814c23,testing,right,7,recording,0,16000,16000,False
scv1-027246,right/5f814c23_nohash_1.wav,right,5f814c23,testing,right,7,recording,0,16000,16000,False
scv1-027247,right/5f814c23_nohash_2.wav,right,5f814c23,testing,right,7,recording,0,16000,16000,False
scv1-027248,right/5ff3f9a1_nohash_0.wav,right,5ff3f9a1,testing,right,7,recording,0,16000,16000,False
scv1-027249,right/62ff07ef_nohash_0.wav,right,62ff07ef,testing,right,7,recording,0,16000,16000,False
scv1-027250,right/653a48f5_nohash_0.wav,right,653a48f5,testing,right,7,recording,0,16000,16000,False
scv1-027251,right/6736bc64_nohash_0.wav,right,6736bc64,testing,right,7,recording,0,16000,16000,False
scv1-027252,right/6736bc64_nohash_1.wav,right,6736bc64,testing,right,7,recording,0,16000,16000,False
scv1-027253,right/6736bc64_nohash_2.wav,right,6736bc64,testing,right,7,recording,0,16000,16000,False
scv1-027254,right/67961766_nohash_0.wav,right,67961766,testing,right,7,recording,0,15604,16000,False
scv1-027255,right/68dd409e_nohash_0.wav,right,68dd409e,testing,right,7,recording,0,16000,16000,False
scv1-027256,right/692a88e6_nohash_0.wav,right,692a88e6,testing,right,7,recording,0,16000,16000,False
scv1-027257,right/692a88e6_nohash_1.wav,right,692a88e6,testing,right,7,recording,0,16000,16000,False
scv1-027258,right/692a88e6_nohash_2.wav,right,692a88e6,testing,right,7,recording,0,16000,16000,False
scv1-027259,right/692a88e6_nohash_3.wav,right,692a88e6,testing,right,7,recording,0,16000,16000,False
scv1-027260,right/692a88e6_nohash_4.wav,right,692a88e6,testing,right,7,recording,0,16000,16000,False
scv1-027261,right/6b889021_nohash_0.wav,right,6b889021,testing,right,7,recording,0,16000,16000,False
scv1-027262,right/6b889021_nohash_1.wav,right,6b889021,testing,right,7,recording,0,16000,16000,False
scv1-027263,right/6e916de8_nohash_0.wav,right,6e916de8,testing,right,7,recording,0,15019,16000,False
scv1-027264,right/6e916de8_nohash_1.wav,right,6e916de8,testing,right,7,recording,0,16000,16000,False
scv1-027265,right/6e916de8_nohash_2.wav,right,6e916de8,testing,right,7,recording,0,16000,16000,False
scv1-027266,right/6f689791_nohash_0.wav,right,6f689791,testing,right,7,recording,0,16000,16000,False
scv1-027267,right/7192fddc_nohash_0.wav,right,7192fddc,testing,right,7,recording,0,12288,16000,False
scv1-027268,right/7192fddc_nohash_1.wav,right,7192fddc,testing,right,7,recording,0,15702,16000,False
scv1-027269,right/7192fddc_nohash_2.wav,right,7192fddc,testing,right,7,recording,0,16000,16000,False
scv1-027270,right/7257420c_nohash_0.wav,right,7257420c,testing,right,7,recording,0,16000,16000,False
scv1-027271,right/798f702a_nohash_0.wav,right,798f702a,testing,right,7,recording,0,16000,16000,False
scv1-027272,right/7add4c5f_nohash_0.wav,right,7add4c5f,testing,right,7,recording,0,16000,16000,False
scv1-027273,right/7add4c5f_nohash_1.wav,right,7add4c5f,testing,right,7,recording,0,15019,16000,False
scv1-027274,right/7bae88ed_nohash_0.wav,right,7bae88ed,testing,right,7,recording,0,16000,16000,False
scv1-027275,right/7e1054e7_nohash_0.wav,right,7e1054e7,testing,right,7,recording,0,16000,16000,False
scv1-027276,right/81dc4a94_nohash_0.wav,right,81dc4a94,testing,right,7,recording,0,16000,16000,False
scv1-027277,right/83957201_nohash_0.wav,right,83957201,testing,right,7,recording,0,16000,16000,False
scv1-027278,right/840c366d_nohash_0.wav,right,840c366d,testing,right,7,recording,0,16000,16000,False
scv1-027279,right/8494fba8_nohash_0.wav,right,8494fba8,testing,right,7,recording,0,16000,16000,False
scv1-027280,right/8494fba8_nohash_1.wav,right,8494fba8,testing,right,7,recording,0,16000,16000,False
scv1-027281,right/85834399_nohash_0.wav,right,85834399,testing,right,7,recording,0,16000,16000,False
scv1-027282,right/8625475c_nohash_0.wav,right,8625475c,testing,right,7,recording,0,15702,16000,False
scv1-027283,right/863880b7_nohash_0.wav,right,863880b7,testing,right,7,recording,0,16000,16000,False
scv1-027284,right/863880b7_nohash_1.wav,right,863880b7,testing,right,7,recording,0,14336,16000,False
scv1-027285,right/881583a6_nohash_0.wav,right,881583a6,testing,right,7,recording,0,16000,16000,False
scv1-027286,right/8c7f81df_nohash_0.wav,right,8c7f81df,testing,right,7,recording,0,16000,16000,False
scv1-027287,right/8c7f81df_nohash_1.wav,right,8c7f81df,testing,right,7,recording,0,16000,16000,False
scv1-027288,right/8fe52b97_nohash_0.wav,right,8fe52b97,testing,right,7,recording,0,10923,16000,False
scv1-027289,right/8fe52b97_nohash_1.wav,right,8fe52b97,testing,right,7,recording,0,12288,16000,False
scv1-027290,right/90b94017_nohash_0.wav,right,90b94017,testing,right,7,recording,0,16000,16000,False
scv1-027291,right/90b94017_nohash_1.wav,right,90b94017,testing,right,7,recording,0,16000,16000,False
scv1-027292,right/91223b83_nohash_0.wav,right,91223b83,testing,right,7,recording,0,16000,16000,False
scv1-027293,right/94de6a6a_nohash_0.wav,right,94de6a6a,testing,right,7,recording,0,16000,16000,False
scv1-027294,right/94de6a6a_nohash_1.wav,right,94de6a6a,testing,right,7,recording,0,16000,16000,False
scv1-027295,right/94de6a6a_nohash_2.wav,right,94de6a6a,testing,right,7,recording,0,16000,16000,False
scv1-027296,right/94de6a6a_nohash_3.wav,right,94de6a6a,testing,right,7,recording,0,16000,16000,False
scv1-027297,right/94de6a6a_nohash_4.wav,right,94de6a6a,testing,right,7,recording,0,16000,16000,False
scv1-027298,right/95ba4996_nohash_0.wav,right,95ba4996,testing,right,7,recording,0,16000,16000,False
scv1-027299,right/964e8cfd_nohash_0.wav,right,964e8cfd,testing,right,7,recording,0,16000,16000,False
scv1-027300,right/964e8cfd_nohash_1.wav,right,964e8cfd,testing,right,7,recording,0,16000,16000,False
scv1-027301,right/964e8cfd_nohash_2.wav,right,964e8cfd,testing,right,7,recording,0,16000,16000,False
scv1-027302,right/964e8cfd_nohash_3.wav,right,964e8cfd,testing,right,7,recording,0,16000,16000,False
scv1-027303,right/964e8cfd_nohash_4.wav,right,964e8cfd,testing,right,7,recording,0,16000,16000,False
scv1-027304,right/97f4c236_nohash_0.wav,right,97f4c236,testing,right,7,recording,0,16000,16000,False
scv1-027305,right/97f4c236_nohash_1.wav,right,97f4c236,testing,right,7,recording,0,16000,16000,False
scv1-027306,right/97f4c236_nohash_2.wav,right,97f4c236,testing,right,7,recording,0,16000,16000,False
scv1-027307,right/97f4c236_nohash_3.wav,right,97f4c236,testing,right,7,recording,0,16000,16000,False
scv1-027308,right/9a69672b_nohash_0.wav,right,9a69672b,testing,right,7,recording,0,16000,16000,False
scv1-027309,right/9a69672b_nohash_1.wav,right,9a69672b,testing,right,7,recording,0,16000,16000,False
scv1-027310,right/9a69672b_nohash_2.wav,right,9a69672b,testing,right,7,recording,0,16000,16000,False
scv1-027311,right/9a69672b_nohash_3.wav,right,9a69672b,testing,right,7,recording,0,16000,16000,False
scv1-027312,right/9a69672b_nohash_4.wav,right,9a69672b,testing,right,7,recording,0,16000,16000,False
scv1-027313,right/9a7c1f83_nohash_0.wav,right,9a7c1f83,testing,right,7,recording,0,16000,16000,False
scv1-027314,right/9a7c1f83_nohash_1.wav,right,9a7c1f83,testing,right,7,recording,0,16000,16000,False
scv1-027315,right/9a7c1f83_nohash_2.wav,right,9a7c1f83,testing,right,7,recording,0,16000,16000,False
scv1-027316,right/9a7c1f83_nohash_3.wav,right,9a7c1f83,testing,right,7,recording,0,16000,16000,False
scv1-027317,right/9a7c1f83_nohash_4.wav,right,9a7c1f83,testing,right,7,recording,0,16000,16000,False
scv1-027318,right/9a7c1f83_nohash_5.wav,right,9a7c1f83,testing,right,7,recording,0,16000,16000,False
scv1-027319,right/9a7c1f83_nohash_6.wav,right,9a7c1f83,testing,right,7,recording,0,16000,16000,False
scv1-027320,right/9a7c1f83_nohash_7.wav,right,9a7c1f83,testing,right,7,recording,0,16000,16000,False
scv1-027321,right/9d171fee_nohash_0.wav,right,9d171fee,testing,right,7,recording,0,10240,16000,False
scv1-027322,right/9d4bab4f_nohash_0.wav,right,9d4bab4f,testing,right,7,recording,0,16000,16000,False
scv1-027323,right/a1533da4_nohash_0.wav,right,a1533da4,testing,right,7,recording,0,16000,16000,False
scv1-027324,right/a2473d62_nohash_0.wav,right,a2473d62,testing,right,7,recording,0,13375,16000,False
scv1-027325,right/a4e8a997_nohash_0.wav,right,a4e8a997,testing,right,7,recording,0,16000,16000,False
scv1-027326,right/a591c2ea_nohash_0.wav,right,a591c2ea,testing,right,7,recording,0,16000,16000,False
scv1-027327,right/a60a09cf_nohash_0.wav,right,a60a09cf,testing,right,7,recording,0,16000,16000,False
scv1-027328,right/a8e25ebb_nohash_0.wav,right,a8e25ebb,testing,right,7,recording,0,16000,16000,False
scv1-027329,right/aa233654_nohash_0.wav,right,aa233654,testing,right,7,recording,0,16000,16000,False
scv1-027330,right/aa233654_nohash_1.wav,right,aa233654,testing,right,7,recording,0,16000,16000,False
scv1-027331,right/aa48c94a_nohash_0.wav,right,aa48c94a,testing,right,7,recording,0,16000,16000,False
scv1-027332,right/aa48c94a_nohash_1.wav,right,aa48c94a,testing,right,7,recording,0,16000,16000,False
scv1-027333,right/aa48c94a_nohash_2.wav,right,aa48c94a,testing,right,7,recording,0,16000,16000,False
scv1-027334,right/ad6a46f1_nohash_0.wav,right,ad6a46f1,testing,right,7,recording,0,16000,16000,False
scv1-027335,right/ad6a46f1_nohash_1.wav,right,ad6a46f1,testing,right,7,recording,0,16000,16000,False
scv1-027336,right/af405b69_nohash_0.wav,right,af405b69,testing,right,7,recording,0,16000,16000,False
scv1-027337,right/af405b69_nohash_1.wav,right,af405b69,testing,right,7,recording,0,16000,16000,False
scv1-027338,right/b11a05d2_nohash_0.wav,right,b11a05d2,testing,right,7,recording,0,16000,16000,False
scv1-027339,right/b11a05d2_nohash_1.wav,right,b11a05d2,testing,right,7,recording,0,16000,16000,False
scv1-027340,right/b1f8326d_nohash_0.wav,right,b1f8326d,testing,right,7,recording,0,16000,16000,False
scv1-027341,right/b49caed3_nohash_0.wav,right,b49caed3,testing,right,7,recording,0,16000,16000,False
scv1-027342,right/b49caed3_nohash_1.wav,right,b49caed3,testing,right,7,recording,0,16000,16000,False
scv1-027343,right/b49caed3_nohash_2.wav,right,b49caed3,testing,right,7,recording,0,16000,16000,False
scv1-027344,right/b49caed3_nohash_3.wav,right,b49caed3,testing,right,7,recording,0,16000,16000,False
scv1-027345,right/b49caed3_nohash_4.wav,right,b49caed3,testing,right,7,recording,0,16000,16000,False
scv1-027346,right/b737ee80_nohash_0.wav,right,b737ee80,testing,right,7,recording,0,12971,16000,False
scv1-027347,right/b737ee80_nohash_1.wav,right,b737ee80,testing,right,7,recording,0,13654,16000,False
scv1-027348,right/b83c1acf_nohash_0.wav,right,b83c1acf,testing,right,7,recording,0,16000,16000,False
scv1-027349,right/b83c1acf_nohash_1.wav,right,b83c1acf,testing,right,7,recording,0,16000,16000,False
scv1-027350,right/b83c1acf_nohash_2.wav,right,b83c1acf,testing,right,7,recording,0,16000,16000,False
